season_id,team_name,team_id,player_name,player_id,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,OEPM,DEPM,EPM,PLUS,Poss,player_PLUS_per_Poss,team_Poss,team_PLUS,team_PLUS_per_Poss,RAPM,pRAPM,RAPM_abs_diff
2050,Davidson,89,Lemarcus Hicks,221100,College,41,41,31.049,0.0,0.0,0.0,0.0,31.049,2.6,3.5,6.1,10.047,59.677,0.168,77.797,10.1222,0.1302,6.5,4.4,2.1
2050,Davidson,89,Randall Gibbs,229815,College,0,38,9.394,7.527,0.288,0.736,0.0,17.947,0.6,-1.6,-1.1,2.895,34.694,0.083,77.797,10.1222,0.1302,0.1,1.0,0.9
2050,Colorado Christian,599,Brandon Guenther,237368,College,9,41,0.0,0.951,13.563,4.56,0.464,19.415,-3.3,-5.5,-8.8,-2.123,34.659,-0.061,71.967,-1.9284,-0.0268,-0.9,-1.4,0.5
2050,Colorado Christian,599,Johnny Kovacs,225908,College,13,42,2.738,0.0,0.0,16.808,1.88,21.522,-0.8,-1.1,-1.8,1.643,38.305,0.043,71.967,-1.9284,-0.0268,3.7,2.7,1.0
2050,Colorado Christian,599,Greg Meng,223225,College,37,37,0.0,0.0,0.0,19.136,13.624,32.839,-2.5,-2.4,-4.9,-3.488,59.064,-0.059,71.967,-1.9284,-0.0268,-2.7,-1.1,1.6
2050,Colorado Christian,599,Jerrold Bowman,235446,College,41,41,0.073,33.732,0.0,0.0,0.0,33.78,1.1,0.5,1.6,-2.438,60.395,-0.04,71.967,-1.9284,-0.0268,-0.1,-0.1,0.0
2050,Colorado Christian,599,Jelani Wray,227527,College,38,38,33.237,0.0,0.0,0.0,0.0,33.237,-0.3,1.7,1.4,-0.262,59.431,-0.004,71.967,-1.9284,-0.0268,2.0,1.2,0.8
2050,Colorado Christian,599,Linsey Sargent,233433,College,34,41,0.0,0.244,0.0,1.293,26.537,27.976,0.1,1.7,1.7,-0.001,50.118,0.0,71.967,-1.9284,-0.0268,3.9,1.3,2.6
2050,Queens Univ. of Charlotte,608,Herman Lind,224865,College,41,42,0.049,0.0,30.095,2.119,0.0,32.311,1.3,-2.3,-1.0,2.571,62.004,0.041,77.06,4.9764,0.0646,-1.1,0.9,2.0
2050,Queens Univ. of Charlotte,608,Markel Gordon,231336,College,17,37,0.0,0.0,1.838,16.407,3.162,21.407,4.0,-0.1,4.0,1.297,41.285,0.031,77.06,4.9764,0.0646,2.0,0.8,1.2
2050,Queens Univ. of Charlotte,608,Daniel Pfeifer,220110,College,33,34,0.0,0.0,0.088,0.116,27.089,27.265,0.1,2.0,2.1,4.146,52.794,0.079,77.06,4.9764,0.0646,1.0,2.4,1.4
2050,Queens Univ. of Charlotte,608,Reggie Austin,227916,College,41,41,0.0,29.415,5.0,0.219,0.0,34.731,1.6,1.4,3.0,3.486,67.055,0.052,77.06,4.9764,0.0646,2.3,1.5,0.8
2050,Queens Univ. of Charlotte,608,Dion Hall,220019,College,42,42,33.333,0.022,0.0,0.0,0.0,33.355,1.7,2.4,4.1,5.691,64.09,0.089,77.06,4.9764,0.0646,6.9,2.8,4.1
2050,Queens Univ. of Charlotte,608,Zak Smart,236646,College,25,42,6.167,0.738,1.831,21.215,0.166,30.025,2.6,1.1,3.7,5.214,57.756,0.09,77.06,4.9764,0.0646,1.2,2.8,1.6
2050,Queens Univ. of Charlotte,608,Louie Norris,235457,College,0,37,0.0,10.269,0.0,0.0,0.0,10.269,-0.4,-4.4,-4.8,1.542,19.671,0.078,77.06,4.9764,0.0646,-0.3,2.0,2.3
2050,Queens Univ. of Charlotte,608,Rex Whitehead,228806,College,8,35,0.0,0.143,0.085,0.143,16.485,16.857,-0.1,-1.7,-1.8,3.229,32.27,0.1,77.06,4.9764,0.0646,5.4,2.9,2.5
2050,Illinois Wesleyan,818,Tevin Scully,230975,College,35,40,6.972,0.998,20.848,0.0,0.0,28.874,-1.1,-3.9,-5.0,-2.599,61.248,-0.042,85.493,-3.7318,-0.0436,-1.8,-0.2,1.6
2050,Illinois Wesleyan,818,Leland Osbourne,224313,College,37,37,0.0,0.0,0.0,17.0,7.973,25.027,0.5,1.5,2.0,0.837,53.435,0.016,85.493,-3.7318,-0.0436,2.0,2.3,0.3
2050,Illinois Wesleyan,818,Jimmy McCloud,226859,College,35,35,0.0,0.0,0.0,0.0,29.085,29.085,2.2,0.0,2.2,-0.655,61.893,-0.011,85.493,-3.7318,-0.0436,2.3,1.3,1.0
2050,Illinois Wesleyan,818,Craig Hansen,220763,College,33,38,0.0,22.445,2.106,0.0,0.0,24.578,4.6,0.7,5.3,0.579,52.626,0.011,85.493,-3.7318,-0.0436,1.7,2.3,0.6
2050,Illinois Wesleyan,818,Diego Martinez,222707,College,36,39,26.383,0.0,0.0,1.488,0.0,27.87,0.0,-2.4,-2.5,-0.846,59.38,-0.014,85.493,-3.7318,-0.0436,-1.3,0.9,2.2
2050,Illinois Wesleyan,818,Louis Meyer,240430,College,8,36,0.0,17.528,2.139,0.0,0.0,19.694,-0.1,-0.9,-1.0,-3.585,41.953,-0.085,85.493,-3.7318,-0.0436,-2.1,-1.5,0.6
2050,Illinois Wesleyan,818,Yasmani Orellana,235590,College,5,41,3.39,0.0,13.146,0.66,0.0,17.148,1.2,-3.6,-2.5,-3.293,36.479,-0.09,85.493,-3.7318,-0.0436,-1.6,-1.7,0.1
2050,Illinois Wesleyan,818,Thomas Beaver,234001,College,8,41,0.0,0.0,2.709,16.171,4.657,23.635,1.4,-2.4,-1.0,-2.511,50.432,-0.05,85.493,-3.7318,-0.0436,-1.0,-0.2,0.8
2050,Gonzaga,49,Royce Slack,231238,College,40,40,0.0,0.0,18.698,10.175,0.0,29.0,1.8,-1.2,0.6,-1.249,56.74,-0.022,78.407,-1.465,-0.0186,-1.6,0.3,1.9
2050,Gonzaga,49,Randall Vaughan,223832,College,42,42,0.0,0.0,0.0,24.547,2.428,26.976,-0.4,0.7,0.3,1.428,52.329,0.027,78.407,-1.465,-0.0186,1.6,2.1,0.5
2050,Gonzaga,49,Trent McClain,229715,College,38,38,0.0,0.0,0.0,0.0,26.238,26.238,0.1,-0.9,-0.8,0.131,51.425,0.003,78.407,-1.465,-0.0186,1.2,1.2,0.0
2050,Gonzaga,49,Jon Hastings,225384,College,43,43,0.0,28.302,0.0,0.187,0.0,28.489,2.7,0.6,3.3,1.534,55.701,0.028,78.407,-1.465,-0.0186,2.0,2.3,0.3
2050,Gonzaga,49,Alejandro Gonzalez,225673,College,42,42,29.047,0.0,0.0,0.0,0.0,29.047,3.3,-1.5,1.8,-0.357,56.706,-0.006,78.407,-1.465,-0.0186,-0.6,1.0,1.6
2050,Gonzaga,49,Nick Duncan,224875,College,4,43,0.0,0.884,21.116,0.163,0.0,22.093,1.1,-1.1,0.0,-1.674,43.319,-0.039,78.407,-1.465,-0.0186,0.5,-0.3,0.8
2050,Gonzaga,49,Alvin Trapp,236764,College,5,41,0.0,0.292,0.022,0.098,15.244,15.684,-0.3,-2.0,-2.3,-1.584,30.501,-0.052,78.407,-1.465,-0.0186,-2.2,-0.9,1.3
2050,Gonzaga,49,Dorsey Clements,234559,College,0,42,0.0,10.357,1.572,0.0,0.0,11.976,-2.3,-2.8,-5.1,-3.763,23.267,-0.162,78.407,-1.465,-0.0186,-2.5,-4.9,2.4
2050,Gonzaga,49,Billy Ritter,232674,College,1,43,11.279,0.465,0.0,0.0,0.0,11.767,-4.0,0.9,-3.2,-0.629,23.125,-0.027,78.407,-1.465,-0.0186,1.0,-0.0,1.0
2050,UMass Lowell,134,LaMarcus Harvey,226867,College,42,42,1.544,0.0,31.263,0.808,0.0,33.642,2.7,3.8,6.4,1.642,67.337,0.024,80.409,3.071,0.0382,-2.2,1.2,3.4
2050,UMass Lowell,134,Tracy Redmond,232467,College,42,42,0.0,0.0,0.0,28.595,0.262,28.858,-2.7,-3.0,-5.8,2.238,57.544,0.039,80.409,3.071,0.0382,2.5,1.0,1.5
2050,UMass Lowell,134,Sid Grady,229101,College,40,40,0.0,0.075,0.0,0.0,29.224,29.25,-0.9,-1.1,-2.0,4.175,58.636,0.071,80.409,3.071,0.0382,1.2,2.4,1.2
2050,UMass Lowell,134,Bruce Caldwell,221249,College,40,41,0.0,32.731,0.05,0.0,0.0,32.804,3.2,1.4,4.6,3.096,65.517,0.047,80.409,3.071,0.0382,2.4,1.9,0.5
2050,UMass Lowell,134,Dan Lynn,225940,College,40,40,33.027,0.051,0.0,0.0,0.0,33.073,2.7,6.3,9.0,3.423,66.403,0.052,80.409,3.071,0.0382,6.3,2.3,4.0
2050,UMass Lowell,134,Chris Saunders,235977,College,2,42,0.0,0.0,0.0,9.167,11.619,20.811,-2.5,-4.3,-6.8,-0.619,41.618,-0.015,80.409,3.071,0.0382,-1.3,-0.9,0.4
2050,Central Arkansas,347,C.C. Hayes,234995,College,4,18,0.0,0.444,11.611,0.0,0.0,12.055,0.7,-1.0,-0.4,6.333,21.795,0.291,74.923,12.244,0.1634,5.0,7.8,2.8
2050,Oakland City,647,Jeff Sheridan,223322,College,38,38,0.0,0.0,0.131,25.183,0.0,25.29,4.4,5.6,10.0,15.999,47.952,0.334,75.367,19.4888,0.2586,0.0,8.0,8.0
2050,Oakland City,647,Leonard Turner,233817,College,1,39,0.795,11.075,1.001,0.0,0.231,13.103,-0.8,0.4,-0.4,5.46,24.159,0.226,75.367,19.4888,0.2586,0.0,3.6,3.6
2050,Morehead State,306,Gary Ryder,224907,College,19,38,0.0,18.472,3.841,0.421,0.0,22.657,-3.8,-2.5,-6.3,-9.921,48.705,-0.204,86.019,-16.6096,-0.193,-7.1,-3.0,4.1
2050,Morehead State,306,Warren Goodman,227996,College,0,31,4.741,0.0,11.292,0.193,0.0,16.16,-3.0,-2.8,-5.8,-11.292,35.337,-0.32,86.019,-16.6096,-0.193,-6.3,-7.1,0.8
2050,Adelphi,538,Darren Gross,235500,College,45,47,5.148,5.702,21.106,0.957,0.0,32.873,1.4,-3.1,-1.7,11.023,60.171,0.183,73.445,14.3832,0.1958,0.1,3.3,3.2
2050,Adelphi,538,Logan White,233514,College,42,43,0.0,0.0,0.0,28.65,0.0,28.65,4.6,4.5,9.1,12.93,52.895,0.244,73.445,14.3832,0.1958,-0.2,6.0,6.2
2050,Adelphi,538,Micah Wade,220579,College,38,39,0.0,0.0,0.0,0.0,30.898,30.924,4.3,4.0,8.3,16.001,56.84,0.282,73.445,14.3832,0.1958,0.0,7.3,7.3
2050,Adelphi,538,Rickie DiMaggio,224895,College,33,35,1.144,30.428,0.0,0.0,0.0,31.571,2.7,1.8,4.4,11.857,58.032,0.204,73.445,14.3832,0.1958,0.0,4.3,4.3
2050,Adelphi,538,Randy Vernon,220877,College,42,42,33.332,0.0,0.0,0.0,0.0,33.332,2.8,3.9,6.6,13.763,61.395,0.224,73.445,14.3832,0.1958,0.0,5.2,5.2
2050,Adelphi,538,Dirk Gross,237415,College,4,44,0.0,10.523,0.045,0.0,0.0,10.591,-0.4,1.0,0.6,3.884,19.32,0.201,73.445,14.3832,0.1958,0.0,4.0,4.0
2050,Adelphi,538,Andy Mahoney,230028,College,3,43,0.0,0.0,2.86,1.163,9.765,13.815,-2.8,-0.3,-3.0,2.768,25.567,0.108,73.445,14.3832,0.1958,-0.0,0.5,0.5
2050,Adelphi,538,Bruce Brandenburg,225131,College,7,42,0.0,0.0,13.333,9.57,0.285,23.166,1.7,2.0,3.7,10.643,43.011,0.247,73.445,14.3832,0.1958,0.0,5.8,5.8
2050,Webster,947,Thomas Lawson,225985,College,40,40,20.602,0.0,13.7,0.0,0.0,34.275,-2.2,-0.2,-2.4,-7.348,59.462,-0.124,69.665,-7.6586,-0.11,-2.0,-1.6,0.4
2050,Webster,947,Egor Lytkin,239890,College,7,40,0.0,0.0,0.0,3.901,11.548,15.475,-0.4,-2.6,-3.0,-3.049,27.027,-0.113,69.665,-7.6586,-0.11,-1.1,-1.3,0.2
2050,Webster,947,Caden Black,229102,College,41,41,0.0,0.0,0.0,0.0,27.803,27.803,0.6,-2.6,-2.1,-5.39,48.46,-0.111,69.665,-7.6586,-0.11,-2.4,-1.2,1.2
2050,Webster,947,Benjamin Ewing,226869,College,41,41,1.072,2.486,0.244,29.585,0.023,33.535,-0.1,1.4,1.4,-7.267,58.438,-0.124,69.665,-7.6586,-0.11,-1.2,-1.4,0.2
2050,Webster,947,Mukami Odhiambo,240514,College,35,35,20.944,0.0,12.428,0.0,0.0,33.284,0.2,1.0,1.2,-4.743,58.271,-0.081,69.665,-7.6586,-0.11,-0.4,0.1,0.5
2050,Webster,947,Mariano Cueto,236319,College,28,38,0.026,29.317,0.158,0.0,0.0,29.474,-4.9,-0.7,-5.6,-6.868,51.549,-0.133,69.665,-7.6586,-0.11,-4.3,-2.1,2.2
2050,Augustana,550,Freddie Bostic,231027,College,1,29,0.0,0.0,0.0,3.968,11.931,15.967,1.4,1.4,2.9,0.76,27.987,0.027,70.084,-5.0974,-0.0728,1.4,3.3,1.9
2050,Concordia Wisconsin,931,Tony Rogers,227167,College,41,41,0.0,0.0,27.099,0.635,0.318,28.072,2.1,-0.8,1.3,-4.536,48.286,-0.094,69.25,-6.5,-0.0938,0.2,-0.7,0.9
2050,Concordia Wisconsin,931,Rufus Forsythe,237119,College,42,42,0.0,0.308,0.0,30.689,0.0,31.022,-0.7,0.8,0.1,-3.427,53.406,-0.064,69.25,-6.5,-0.0938,0.5,0.3,0.2
2050,Concordia Wisconsin,931,Darren Willis,233777,College,42,42,0.0,0.285,0.0,0.0,30.191,30.474,-2.0,-3.7,-5.6,-6.118,52.468,-0.117,69.25,-6.5,-0.0938,-5.3,-1.9,3.4
2050,Concordia Wisconsin,931,Mike Greco,227738,College,42,42,0.0,26.618,5.809,0.355,0.094,32.835,-2.7,0.3,-2.5,-4.786,56.586,-0.085,69.25,-6.5,-0.0938,-0.6,-0.6,0.0
2050,Concordia Wisconsin,931,D`Andre Downey,227091,College,42,42,32.834,0.0,0.0,0.0,0.0,32.834,-1.1,-0.3,-1.4,-5.143,56.428,-0.091,69.25,-6.5,-0.0938,-1.3,-0.7,0.6
2050,Concordia Wisconsin,931,Owen Alexander,225455,College,1,41,7.341,0.073,3.316,7.756,0.022,18.634,1.3,1.6,2.8,-3.561,32.127,-0.111,69.25,-6.5,-0.0938,-1.3,-1.2,0.1
2050,Concordia Wisconsin,931,Jarvis Carr,225211,College,0,41,0.0,3.414,0.073,0.855,9.854,14.219,-2.5,-5.6,-8.1,-1.292,24.395,-0.053,69.25,-6.5,-0.0938,2.3,0.2,2.1
2050,Concordia Wisconsin,931,Nicholas Canepa,222774,College,0,42,0.238,8.785,4.549,0.215,0.0,13.715,-3.2,-1.7,-5.0,-4.216,23.525,-0.179,69.25,-6.5,-0.0938,-1.2,-4.0,2.8
2050,Stonehill,532,Monte Crowder ,231039,College,41,46,0.065,0.674,20.346,1.585,0.086,22.739,-1.5,-3.2,-4.7,1.979,44.14,0.045,77.344,5.745,0.0742,-0.0,0.6,0.6
2050,Stonehill,532,Reed Conn,225244,College,47,47,0.064,0.34,0.022,23.893,1.151,25.447,2.2,1.5,3.6,2.361,49.121,0.048,77.344,5.745,0.0742,2.3,1.2,1.1
2050,Stonehill,532,Maurice Fagan,234097,College,42,46,0.086,0.196,0.108,0.021,26.086,26.564,0.4,1.3,1.7,5.76,51.39,0.112,77.344,5.745,0.0742,4.3,3.3,1.0
2050,Stonehill,532,Drew McMahan,224838,College,47,47,0.107,22.745,8.341,0.66,0.0,31.787,3.1,2.4,5.5,5.064,61.205,0.083,77.344,5.745,0.0742,2.6,2.5,0.1
2050,Stonehill,532,Jonathan Vogt,222201,College,47,47,27.127,4.085,0.085,0.0,0.0,31.363,2.8,3.4,6.2,5.257,60.424,0.087,77.344,5.745,0.0742,2.3,2.7,0.4
2050,Stonehill,532,Bryce Goetz,230231,College,0,41,8.292,2.246,0.146,0.049,0.0,10.611,-1.3,-4.1,-5.4,0.781,20.637,0.038,77.344,5.745,0.0742,-0.1,0.3,0.4
2050,Stonehill,532,Lawrence Bartlett,224270,College,5,46,0.195,0.414,0.021,12.042,13.565,26.239,1.3,0.9,2.2,3.761,50.463,0.075,77.344,5.745,0.0742,1.6,2.0,0.4
2050,Stonehill,532,Louie Matthews,231944,College,6,47,5.236,7.872,10.917,0.765,0.043,24.765,1.5,-2.6,-1.1,4.233,47.771,0.089,77.344,5.745,0.0742,0.9,2.4,1.5
2050,Curry,959,Dan Dorsey,225580,College,40,40,32.099,0.0,0.0,0.0,0.0,32.099,2.2,0.3,2.6,9.252,62.968,0.147,78.675,8.545,0.1086,3.7,3.9,0.2
2050,Drury,445,Noel Avery,226436,College,28,43,0.232,21.069,6.303,0.0,0.0,27.721,2.0,4.7,6.7,6.558,51.522,0.127,74.847,11.3254,0.1514,3.0,2.6,0.4
2050,Drury,445,Jason McCray,228153,College,24,42,1.809,2.167,0.0,13.026,0.0,17.048,1.9,2.2,4.1,6.355,31.474,0.202,74.847,11.3254,0.1514,4.4,5.1,0.7
2050,Drury,445,Jon Nielson,219677,College,41,41,0.0,0.0,0.0,0.022,29.78,29.78,1.9,4.3,6.2,8.928,55.238,0.162,74.847,11.3254,0.1514,5.3,3.8,1.5
2050,Drury,445,Jaylen Butler,227265,College,17,39,6.514,4.872,0.0,0.18,0.0,11.668,1.1,3.7,4.8,3.101,22.003,0.141,74.847,11.3254,0.1514,0.6,3.0,2.4
2050,Drury,445,Arnold McMillian,222296,College,43,43,3.861,0.0,24.141,0.0,0.0,27.953,1.3,3.7,5.1,8.28,51.863,0.16,74.847,11.3254,0.1514,2.7,3.7,1.0
2050,Drury,445,Chip McLeon,238238,College,0,19,8.158,1.263,6.894,0.315,0.053,16.737,-0.6,3.9,3.3,6.106,31.842,0.192,74.847,11.3254,0.1514,2.6,4.7,2.1
2050,Drury,445,Ismael Perez ,239843,College,20,38,0.0,2.578,0.025,27.816,0.315,30.762,-0.1,-2.0,-2.1,4.579,57.985,0.079,74.847,11.3254,0.1514,-0.4,0.4,0.8
2050,Drury,445,Sammy Miller,239816,College,0,20,0.0,3.25,4.7,0.199,11.5,19.799,-1.5,-4.9,-6.5,1.4,38.105,0.037,74.847,11.3254,0.1514,-0.1,-1.3,1.2
2050,Mississippi College,480,Adam Russell,231158,College,41,41,0.0,0.0,29.757,0.0,0.0,29.757,-0.5,-1.1,-1.6,-3.489,60.552,-0.058,81.413,-4.5852,-0.0563999999999999,0.3,-0.3,0.6
2050,Mississippi College,480,Curtis Schneider,219609,College,32,32,0.0,0.0,0.0,28.998,0.0,28.998,1.1,1.0,2.1,-0.313,59.17,-0.005,81.413,-4.5852,-0.0563999999999999,5.3,1.8,3.5
2050,Mississippi College,480,Herb Young,224683,College,41,41,0.0,0.0,0.0,0.0,28.049,28.049,1.2,0.4,1.6,-0.39,57.021,-0.007,81.413,-4.5852,-0.0563999999999999,1.8,1.7,0.1
2050,Mississippi College,480,Hank Harmon,221310,College,41,41,0.0,29.22,0.0,0.416,0.0,29.635,0.5,-0.7,-0.1,-1.245,60.328,-0.021,81.413,-4.5852,-0.0563999999999999,2.8,1.1,1.7
2050,Mississippi College,480,Greg Lawson,227191,College,38,38,28.446,0.0,0.0,0.0,0.0,28.446,0.3,0.3,0.6,-2.711,57.859,-0.047,81.413,-4.5852,-0.0563999999999999,0.9,0.2,0.7
2050,Mississippi College,480,Qiang Shi,246046,College,3,41,12.682,0.0,0.0,1.171,0.0,13.856,0.1,0.2,0.3,-1.318,28.23,-0.047,81.413,-4.5852,-0.0563999999999999,-0.2,0.2,0.4
2050,Mississippi College,480,George Edwards,236673,College,0,41,0.0,0.0,0.0,1.734,11.854,13.584,-1.0,-4.2,-5.1,-4.073,27.687,-0.147,81.413,-4.5852,-0.0563999999999999,-4.2,-3.6,0.6
2050,Mississippi College,480,Milton Thompson,230033,College,0,41,0.0,0.0,10.243,0.0,0.0,10.243,-2.1,-4.0,-6.1,-1.098,20.856,-0.053,81.413,-4.5852,-0.0563999999999999,-3.0,-0.4,2.6
2050,Mississippi College,480,Hector Hardin,225804,College,9,38,0.0,0.0,0.0,14.606,0.104,14.683,1.5,-0.4,1.1,-4.713,29.773,-0.158,81.413,-4.5852,-0.0563999999999999,-8.9,-3.7,5.2
2050,Hood,981,Javon Pollard,237169,College,39,39,0.0,0.0,31.359,0.257,1.796,33.41,-4.1,0.6,-3.5,-18.617,56.379,-0.33,67.664,-24.0732,-0.3558,-4.6,-4.2,0.4
2050,Hood,981,Ty Koch,230961,College,40,40,0.0,0.0,0.0,26.823,3.424,30.3,-3.6,-2.7,-6.4,-18.549,51.143,-0.363,67.664,-24.0732,-0.3558,-4.0,-5.5,1.5
2050,Hood,981,Deshawn Jefferson,225798,College,31,31,0.0,0.0,0.0,0.0,30.128,30.128,-4.9,-1.6,-6.5,-15.775,51.287,-0.308,67.664,-24.0732,-0.3558,-4.0,-3.5,0.5
2050,Hood,981,Ignacio Destrade ,225845,College,34,41,0.0,21.902,8.39,0.0,0.0,30.294,-5.8,-4.4,-10.2,-19.365,51.11,-0.379,67.664,-24.0732,-0.3558,-6.2,-6.3,0.1
2050,Hood,981,Will Jameson,230643,College,40,40,32.824,0.0,0.0,0.0,0.0,32.824,-5.2,-1.7,-6.9,-20.501,55.794,-0.367,67.664,-24.0732,-0.3558,-10.8,-5.7,5.1
2050,Hood,981,Tim Stacy,238166,College,10,36,0.0,0.0,0.0,0.0,13.528,13.528,-6.6,-4.8,-11.4,-8.751,22.649,-0.386,67.664,-24.0732,-0.3558,-3.6,-6.6,3.0
2050,Hood,981,Alberto Andrade,234518,College,1,40,0.0,0.0,0.0,11.427,0.0,11.45,-7.7,-4.9,-12.7,-8.251,19.253,-0.429,67.664,-24.0732,-0.3558,-6.4,-8.2,1.8
2050,Hood,981,Rodney Jordan ,232176,College,1,41,7.781,0.511,0.0,2.024,0.0,10.292,-4.3,-1.4,-5.8,-6.121,17.34,-0.353,67.664,-24.0732,-0.3558,-2.6,-5.1,2.5
2050,Hood,981,Luke Bright,250366,College,9,38,0.0,17.527,0.0,0.0,0.0,17.527,-3.2,-2.7,-5.9,-10.394,29.815,-0.349,67.664,-24.0732,-0.3558,-6.6,-5.0,1.6
2050,Union,476,Demond Gehrig,228112,College,40,40,0.901,0.0,0.0,19.1,9.625,29.624,2.3,2.7,5.0,-2.973,56.466,-0.053,76.459,-6.902200000000001,-0.0902,1.2,0.9,0.3
2050,Newman,488,Frank Bianchi,222617,College,35,38,0.0,0.0,29.001,1.868,0.053,31.0,-0.9,-4.0,-4.9,-13.526,56.726,-0.238,73.402,-14.8534,-0.2024,-4.5,-4.0,0.5
2050,Newman,488,Rogelio Romo ,238259,College,33,33,0.0,0.0,0.0,18.788,7.364,26.032,-3.6,-2.8,-6.3,-10.848,48.162,-0.225,73.402,-14.8534,-0.2024,-2.5,-3.6,1.1
2050,Newman,488,Bart Taylor,226718,College,41,41,0.0,0.0,0.0,0.0,29.731,29.731,-2.0,-0.7,-2.7,-12.365,54.451,-0.227,73.402,-14.8534,-0.2024,-6.1,-3.5,2.6
2050,Newman,488,Peter Craig,233217,College,24,30,6.8,23.233,0.0,0.0,0.0,30.167,-1.7,-1.9,-3.6,-13.133,55.877,-0.235,73.402,-14.8534,-0.2024,-3.4,-3.8,0.4
2050,Newman,488,Caesar Chacon,220230,College,40,40,32.652,0.0,0.0,0.0,0.0,32.652,-0.8,-2.4,-3.3,-11.026,59.635,-0.185,73.402,-14.8534,-0.2024,-1.5,-2.0,0.5
2050,Newman,488,Nathan Beane,230971,College,12,41,0.0,10.876,7.439,3.633,0.856,22.999,-3.6,0.1,-3.5,-7.072,42.087,-0.168,73.402,-14.8534,-0.2024,-1.0,-1.4,0.4
2050,Newman,488,Leonardo Ochoa,226806,College,17,38,0.0,4.685,0.0,17.448,3.843,26.051,-2.7,-3.8,-6.6,-7.79,47.953,-0.162,73.402,-14.8534,-0.2024,-1.6,-1.4,0.2
2050,Newman,488,Tracy Bridges,222238,College,3,34,3.826,0.0,5.0,3.529,0.0,12.441,-3.5,-3.9,-7.3,-4.941,22.817,-0.217,73.402,-14.8534,-0.2024,-1.4,-3.4,2.0
2050,Missouri State,223,Paul Bass,228083,College,40,40,0.0,0.0,34.124,0.225,0.0,34.351,0.3,2.3,2.5,6.701,64.661,0.104,75.536,9.4522,0.1252,-1.0,2.1,3.1
2050,Missouri State,223,Vincent Guenther,222969,College,42,42,0.191,0.022,0.215,32.977,0.0,33.381,1.4,3.5,4.9,7.262,63.178,0.115,75.536,9.4522,0.1252,1.6,2.6,1.0
2050,Missouri State,223,Cristian Maya,230124,College,42,42,0.166,0.238,0.071,0.022,31.474,31.976,1.7,0.2,2.0,8.715,60.511,0.144,75.536,9.4522,0.1252,3.7,3.5,0.2
2050,Missouri State,223,Mike Teal,219751,College,40,40,0.0,34.451,0.25,0.0,0.0,34.724,0.2,3.2,3.4,8.826,65.681,0.134,75.536,9.4522,0.1252,5.6,3.2,2.4
2050,Missouri State,223,Major Sweat,234371,College,8,42,10.333,4.857,0.071,0.0,0.0,15.285,-1.7,-3.8,-5.6,3.596,29.064,0.124,75.536,9.4522,0.1252,1.6,2.4,0.8
2050,Missouri State,223,Sylvester Klinger,228344,College,0,42,0.0,0.667,1.452,0.906,8.526,11.62,1.8,1.2,2.9,1.761,21.97,0.08,75.536,9.4522,0.1252,1.8,1.3,0.5
2050,Miami,107,Jaime Quinones,226224,College,33,44,6.728,0.796,20.796,0.182,0.0,28.591,3.3,0.5,3.8,7.524,53.793,0.14,75.111,9.8632,0.1314,3.7,3.3,0.4
2050,Miami,107,Mark Farrell,220452,College,44,44,0.931,0.021,8.407,22.409,0.159,31.931,1.9,1.7,3.5,7.43,59.929,0.124,75.111,9.8632,0.1314,2.5,2.7,0.2
2050,Miami,107,Kong Cai,241526,College,44,44,0.066,0.112,0.046,0.067,28.387,28.705,4.3,1.0,5.2,6.954,53.827,0.129,75.111,9.8632,0.1314,4.5,3.0,1.5
2050,Miami,107,Oliver Dotson,225731,College,44,44,0.771,26.591,4.748,0.272,0.0,32.317,0.9,1.5,2.3,7.931,60.721,0.131,75.111,9.8632,0.1314,3.9,2.9,1.0
2050,Miami,107,D`Andre Gaither,235238,College,43,43,30.629,0.278,0.0,0.0,0.0,30.883,-0.3,-0.4,-0.7,7.489,57.823,0.13,75.111,9.8632,0.1314,3.1,2.7,0.4
2050,Miami,107,Luis Macias,225633,College,11,43,0.021,2.141,0.14,14.721,0.72,17.79,1.1,1.2,2.3,4.418,33.418,0.132,75.111,9.8632,0.1314,2.1,2.9,0.8
2050,Miami,107,Alex King,223901,College,0,44,0.0,0.864,0.047,1.432,10.75,13.046,-0.6,1.2,0.6,2.932,24.47,0.12,75.111,9.8632,0.1314,2.6,2.4,0.2
2050,Miami,107,Bruce Zimmermann,238811,College,0,36,0.027,8.999,7.085,0.055,0.0,16.03,1.0,-6.9,-5.9,3.361,30.249,0.111,75.111,9.8632,0.1314,1.0,1.8,0.8
2050,Northern Iowa,225,Oliver Mohr,223290,College,35,35,0.0,0.0,32.657,0.0,0.0,32.657,2.8,-3.6,-0.8,-4.001,62.893,-0.064,77.968,-4.1708,-0.0534,-0.4,-0.5,0.1
2050,Northern Iowa,225,Randall Paulson,229075,College,23,40,3.9,0.901,0.0,16.726,0.0,21.497,-0.9,-0.3,-1.1,-1.424,41.553,-0.034,77.968,-4.1708,-0.0534,0.8,0.5,0.3
2050,Northern Iowa,225,Sherman Eklund,229645,College,36,37,0.0,0.0,0.0,0.0,28.866,28.866,0.5,-1.7,-1.3,-2.811,55.91,-0.05,77.968,-4.1708,-0.0534,-2.1,-0.1,2.0
